wetlandtypecode,vyear,grouptypecode,ecramid,cramver,wetlandclass,wetlandsubclass,wetlandtypedisplay,wetlandtyperowid,userid,userid_updatedby,aaname,projectname,assessmentareaid,projectid,visitdate,createdate,lastupdate,practitioners,practitionerother,aacategorydesc,aacomment,legacygid,programcode,centroidlong,centroidlat,aasize_ha,county,ecoregion,aageomcomment,ispublic,isnottest,indexscore,buffer_landscape_cont,hydrology,physical_structure,biotic_structure,bankfulwidth,average_aa_width,length,upstreamlatitude,upstreamlongitude,downstreamlatitude,downstreamlongitude,datum,flowingwater_riverine,hydroregime_riverine,channelform_riverine,tidalstage_riverine,tidalstage_estuarine,mouthcondition,encompass_estuarine,wetlandorigindesc,managetypes,depressionaltypedesc,encompass_depressional,hydrostate_depressional,hydroregime_depressional,connectstreamfloodplain,definedoutlet,definedinlet,inletoutletsamelocation,distincttopobasin,vpcategorydesc,surfacewater,hydrodescription,peatsoils,encompass_slope,hydrostate_slope,hydroregime_slope
rc,2020,sp,7848,6.1,riverine,confined,riverine confined,4,127,,UP_188 Canada de Paula - Charlie Dean Springs,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,UP_188,,2020/11/30,2020/11/30 20:26:13,2021/05/30 06:14:26.724,"Richard Van Sant (lead practitioner), Courtney Casey (other practitioner)",,ambient,,,General,-121.73541,37.41354,0.15827,Santa Clara,bay/delta,,1,1,61,85.38,83.33,37.50,38.89,2.71,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7850,6.1,riverine,confined,riverine confined,4,127,,COY 053 Henry Coe,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_053,,2020/07/29,2020/12/01 13:26:29,2021/05/30 06:14:26.724,"Richard Van Sant (lead practitioner), Courtney Casey (other practitioner)",,ambient,SFEI QA Review (3/2021) updated one or more Metric Scores.,,General,-121.46671,37.12833,0.2181,Santa Clara,bay/delta,,1,1,89,100.00,83.33,87.50,83.33,4.28,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7851,6.1,riverine,non-confined,riverine non-confined,5,127,,COY 065 Henry Coe - Bear Mt Road,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_065,,2020/07/30,2020/12/01 13:38:20,2021/05/30 06:14:26.724,"Lindsay Teunis (lead practitioner), Ford Bendell (other practitioner)",,ambient,,,General,-121.44799,37.20186,0.08563,Santa Clara,bay/delta,,1,1,78,100.00,83.33,62.50,66.67,4,,100,,,,,,0,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7852,6.1,riverine,confined,riverine confined,4,127,,COY 067 Henry Coe - NW of Booze Lake,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_067,,2020/08/03,2020/12/01 14:05:48,2021/05/30 06:14:26.724,"Richard Van Sant (lead practitioner), Courtney Casey (other practitioner)",,ambient,,,General,-121.53012,37.23056,0.07211,Santa Clara,bay/delta,,1,1,74,100.00,83.33,50.00,61.11,2.3,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7853,6.1,riverine,non-confined,riverine non-confined,5,127,,COY 147 Packwood Creek,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_147,,2020/10/23,2020/12/01 14:28:42,2021/05/30 06:14:26.724,"Cara Clark (lead practitioner), Donna Maniscalco (other practitioner)",,ambient,<p>Pools with running water located below the AA</p><p>Easy access from road and trails runs next to creek.</p>,,General,-121.60229,37.16917,0.38842,Santa Clara,bay/delta,,1,1,85,100.00,75.00,75.00,91.67,6,,100,37.16877,-121.60189,37.16957,-121.60284,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7854,6.1,riverine,non-confined,riverine non-confined,5,127,,UP 193 Joseph Grant - McCreery Lake,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,UP_193,,2020/07/31,2020/12/01 14:58:28,2021/05/30 06:14:26.724,"Richard Van Sant (lead practitioner), Courtney Casey (other practitioner)",,ambient,SFEI QA Review (3/2021) updated one or more Metric Scores.,,General,-121.70729,37.33995,0.25115,Santa Clara,bay/delta,,1,1,83,93.29,83.33,75.00,80.56,3.29,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7855,6.1,riverine,non-confined,riverine non-confined,5,319,,Grotto X,NPS_MEDN_2020,Grotto X,Grotto X,2020/07/30,2020/12/01 15:17:31,2020/12/01 23:17:31.431,"Dan Pickard (lead practitioner), Tracy Morman (other practitioner)",,ambient,intermittent flow through reach,,,-118.92905,34.09943,0.42281,Ventura,south coast,,1,1,90,93.29,91.67,75.00,100.00,2.76,,150,34.09908,-118.92951,34.09886,-118.92951,nad83,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7856,6.1,riverine,non-confined,riverine non-confined,5,319,,Santa Ynez Canyon Trail,NPS_MEDN_2020,Santa Ynez Canyon Trail,,2020/07/27,2020/12/01 15:44:12,2021/10/26 21:26:53.248,"Dan Pickard (lead practitioner), Tracy Morman (other practitioner)",,ambient,,,SWAMP,-118.56706,34.08338,0.92701,Los Angeles,south coast,,1,1,80,93.29,75.00,62.50,88.89,2.2,,150,34.08329,-118.56641,34.08329,-118.56641,nad83,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7858,6.1,riverine,non-confined,riverine non-confined,5,319,,Upper Arroyo Sequit,NPS_MEDN_2020,404SMB001,,2020/07/28,2020/12/02 14:19:00,2020/12/02 22:19:00.348,"Dan Pickard (lead practitioner), Tracy Morman (other practitioner)",,ambient,,,SWAMP,-118.93114,34.06788,2.97673,Los Angeles,south coast,,1,1,95,96.54,91.67,100.00,91.67,3.33,,150,34.06603,-118.93215,34.06507,-118.9328,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7859,6.1,riverine,non-confined,riverine non-confined,5,319,,Warner Creek,SWB_RCMP_2020,518PS0229,,2020/07/22,2020/12/02 16:10:31,2020/12/03 00:10:31.542,Dan Pickard (lead practitioner),,ambient,,,SWAMP,-121.34016,40.41914,8.25626,Plumas,modoc,,1,1,96,100.00,100.00,100.00,83.33,18.5,,150,40.41831,-121.33918,40.41742,-121.33805,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2019,sp,7860,6.1,riverine,non-confined,riverine non-confined,5,319,,Sostoma,NPS_MEDN_2019,404SSTSCR,,2019/04/15,2020/12/03 14:59:49,2020/12/03 22:59:49.154,"Tracy Morman (lead practitioner), Jimmy Monge (other practitioner)",,impacted,,,SWAMP,-118.75355,34.04917,0.33924,Los Angeles,south coast,,1,1,82,93.29,83.33,75.00,77.78,6.4,,150,34.04961,-118.75418,34.04875,-118.75418,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7861,6.1,riverine,confined,riverine confined,4,127,,COY 019 Henry Coe - Cordoza Ridge Road,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_019,,2020/10/12,2020/12/03 15:35:06,2021/05/30 06:14:26.724,"Kevin O'Connor (lead practitioner), Donna Maniscalco (other practitioner)",,ambient,Access site from southwest side of canyon. Easy animal trail down to AA.,,General,-121.52886,37.15155,0.35144,Santa Clara,bay/delta,,1,1,75,100.00,75.00,62.50,61.11,1.4,,100,37.15147,-121.52975,37.15157,-121.52869,,0,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2019,sp,7862,6.1,riverine,non-confined,riverine non-confined,5,319,,Bulldog,NPS_MEDN_2019,Bulldog,,2019/04/17,2020/12/04 12:19:00,2020/12/04 20:19:00.194,"Tracy Morman (lead practitioner), Jimmy Monge (other practitioner)",,impacted,,,SWAMP,-118.75595,34.09555,0.44132,Los Angeles,south coast,,1,1,75,93.29,91.67,62.50,52.78,3.13,,150,34.09537,-118.75642,34.09554,-118.75504,nad83,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7863,6.1,riverine,confined,riverine confined,4,127,,COY_120,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_120,,2020/10/05,2020/12/04 13:01:32,2021/05/30 06:14:26.724,"Cara Clark (lead practitioner), Donna Maniscalco (other practitioner)",,ambient,"<p>running water in channel. went to point and placed AA downstream of point, since tributary above point. upstream end of AA ~20m below small tributary.</p><p>Mt Hamilton Thistle in stream and near road where we parked. Smooth Lessingia dominates area. Overall easy access to site uphill- not steep. parked on road leading to landfill.&nbsp;</p>",,General,-121.68638,37.19565,0.2401,Santa Clara,bay/delta,,1,1,90,100.00,100.00,87.50,72.22,1.8,,100,37.19622,-121.68614,37.19538,-121.68649,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7865,6.1,riverine,non-confined,riverine non-confined,5,127,,COY 069 Ridder Park Drive,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_069,,2020/10/22,2020/12/05 10:47:57,2021/05/30 06:14:26.724,"Cara Clark (lead practitioner), Donna Maniscalco (other practitioner)",,ambient,,,General,-121.90095,37.38105,0.62687,Santa Clara,bay/delta,,1,1,57,37.50,66.67,62.50,61.11,11.7,,120,37.38041,-121.90054,37.38114,-121.90155,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7866,6.1,riverine,non-confined,riverine non-confined,5,127,,COY 167 Murillo,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_167,,2020/10/06,2020/12/05 11:37:34,2021/05/30 06:14:26.724,"Kevin O'Connor (lead practitioner), Donna Maniscalco (other practitioner)",,ambient,<p>used GPS pt. D/S U/S point. Quimby Creek. Sign says it is a restoration area and it looks like California buckeyes were planted on right side of creek. Left side close to road and pedestrian path and is full on non-native trees and bushes.</p><p></p><p>Easy access.</p>,,General,-121.76773,37.32397,0.13664,Santa Clara,bay/delta,,1,1,54,68.13,83.33,25.00,38.89,1.15,,100,37.32417,-121.76719,37.32379,-121.76823,,0,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7867,6.1,riverine,non-confined,riverine non-confined,5,127,,COY_101 Bianki Ranch Drainage,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_101,,2020/08/05,2020/12/06 14:24:11,2021/05/30 06:14:26.724,"Paul Schwartz (lead practitioner), Sara Galindo (other practitioner)",,ambient,"Point given is upstream point of AA. No clear bankfull indicators upstream of point, more representative of swale feature, So AA was positioned downstream of point. Entire AA is south of 5-string wire fence.&nbsp;",,General,-121.46454,37.05092,0.20253,Santa Clara,bay/delta,,1,1,64,73.25,100.00,25.00,58.33,1.55,,100,,,,,,0,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7868,6.1,riverine,non-confined,riverine non-confined,5,127,,COY_023 Canada de Los Osos - Water Gulch,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_023,,2020/07/29,2020/12/06 14:40:57,2021/05/30 06:14:26.724,"Paul Schwartz (lead practitioner), Sara Galindo (other practitioner)",,ambient,"Just upstream of AA border large debris jam alters flow, pushing flow to left edge. All Topographic complexity drawings facing downstream.&nbsp;",,General,-121.47490,37.21769,0.12042,Santa Clara,bay/delta,,1,1,89,93.29,100.00,75.00,86.11,2.9,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7869,6.1,riverine,confined,riverine confined,4,2214,,Malibu Creek downstream of malibu canyon rd. (1st) tunnel,RWB4_SMC_2020,404R4S036,,2020/07/21,2020/12/07 10:07:09,2020/12/10 17:51:14.036,"Billy Jakl (lead practitioner), Chris Beebe (other practitioner)",,ambient,,,SMC,-118.70699,34.06765,0.72645,Los Angeles,south coast,,1,1,83,90.29,75.00,87.50,80.56,15,,150,34.06792,-118.70713,34.0667,-118.7075,nad83,1,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7871,6.1,riverine,confined,riverine confined,4,2214,,Tributary to Lindero Canyon,RWB4_SMC_2020,404R4S041,,2020/07/14,2020/12/07 12:46:05,2020/12/10 17:59:18.270,"Billy Jakl (lead practitioner), Chris Beebe (other practitioner)",,ambient,,,SMC,-118.78819,34.18739,0.37327,Ventura,south coast,,1,1,69,58.54,75.00,75.00,66.67,4,,150,34.18767,-118.78759,34.18699,-118.7887,nad83,1,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7872,6.1,riverine,confined,riverine confined,4,2214,,Zuma Canyon Random Site 852,RWB4_SMC_2020,404BA0852,,2020/07/14,2020/12/07 13:42:10,2020/12/10 17:58:22.600,"Billy Jakl (lead practitioner), Chris Beebe (other practitioner)",,ambient,,,SMC,-118.82087,34.07900,0.26038,Los Angeles,south coast,,1,1,89,100.00,75.00,87.50,91.67,6,,150,34.0778,-118.81968,34.07874,-118.82029,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,sp,7873,6.1,riverine,confined,riverine confined,4,2214,,Cold Creek upstream Cold Canyon Rd.,RWB4_SMC_2020,404R4S016,,2020/07/15,2020/12/07 14:49:31,2020/12/10 17:58:55.581,"Billy Jakl (lead practitioner), Chris Beebe (other practitioner)",,,,,SMC,-118.67625,34.09281,0.57214,Los Angeles,south coast,,1,1,84,100.00,66.67,87.50,83.33,4,,150,34.09316,-118.6755,34.09251,-118.67697,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2019,sp,7874,6.1,riverine,non-confined,riverine non-confined,5,2278,,Lagunitas Restoration Tocaloma dry channel AA2,Lagunitas Creek (Tocaloma),20190722_AA2,P1796024,2019/07/22,2020/12/07 16:09:41,2022/10/19 17:47:00.699,"Mitsuko Grube (lead practitioner), Steven Rodriguez (other practitioner), Sakura Evans (other practitioner)",,,Implementation was completed in 2018. This survey is year 1 post construction.<br />,,General,-122.74793,38.04379,0.32629,Marin,bay/delta,,1,1,56,90.29,58.33,37.50,36.11,1.7,,109,38.04357,122.74728,38.0439,122.74867,,0,ephemeral,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2019,sp,7875,6.1,riverine,non-confined,riverine non-confined,5,2278,,Lagunitas Restoration Tocaloma perennial channel AA1,Lagunitas Creek (Tocaloma),20190722-AA1,P1796024,2019/07/22,2020/12/07 16:20:32,2022/10/19 17:47:47.555,"Mitsuko Grube (lead practitioner), Steven Rodriguez (other practitioner), Sakura Evans (other practitioner)",,restoration,Implementation completed in 2018. One year post construction.<br />,,General,-122.74923,38.04399,0.35149,Marin,bay/delta,,1,1,69,90.29,66.67,62.50,58.33,4.9,,110,38.04378,-122.74881,38.04416,122.74986,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7876,6.1,riverine,non-confined,riverine non-confined,5,319,,Sostoma,NPS_MEDN_2020,404SSTSCR,,2020/07/27,2020/12/08 10:10:00,2020/12/08 18:10:00.243,Tracy Morman (lead practitioner),,ambient,,,SWAMP,-118.75361,34.04919,0.41743,Los Angeles,south coast,,1,1,84,93.29,91.67,75.00,77.78,6.9,,150,34.04961,-118.75319,34.04875,-118.75319,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2019,sp,7878,6.1,riverine,non-confined,riverine non-confined,5,319,,Malibu Creek,NPS_MEDN_2019,404MBCASC,,2019/04/19,2020/12/08 12:10:58,2020/12/08 20:10:58.478,"Tracy Morman (lead practitioner), Jimmy Monge (other practitioner)",,ambient,,,SWAMP,-118.72161,34.09178,1.42508,Los Angeles,south coast,,1,1,89,93.29,100.00,75.00,86.11,3.43,,150,34.0922,-118.72229,34.09126,-118.7212,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2019,sp,7879,6.1,riverine,confined,riverine confined,4,319,,Arroyo Sequit-Oak Valley,NPS_MEDN_2019,404ARRSEQ,,2019/04/14,2020/12/08 14:10:06,2020/12/08 22:10:06.411,"Tracy Morman (lead practitioner), Jimmy Monge (other practitioner)",,impacted,,,SWAMP,-118.91197,34.08888,0.37981,Los Angeles,south coast,,1,1,83,93.29,91.67,87.50,61.11,3.6,,150,34.08976,-118.99119,34.08841,-118.91177,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7894,6.1,riverine,non-confined,riverine non-confined,5,319,,Deer Creek,SWB_PSA_2020,509PS0277,,2020/08/18,2020/12/16 11:05:54,2020/12/16 19:05:54.591,Tracy Morman (lead practitioner),,ambient,,,SWAMP,-121.51557,40.19899,1.0555,Tehama,modoc,,1,1,89,90.29,83.33,87.50,94.44,9.73,,150,40.19947,-121.51476,40.19848,-121.51614,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7895,6.1,riverine,non-confined,riverine non-confined,5,319,,North Arm Rice Creek,SWB_RCMP_2020,518RCNAPC,,2020/08/05,2020/12/16 12:21:16,2020/12/16 20:21:16.876,Tracy Morman (lead practitioner),,ambient,,,SWAMP,-121.44132,40.39649,0.87618,Plumas,modoc,,1,1,93,100.00,100.00,87.50,83.33,6.18,,150,40.40112,-121.44057,40.3887,-121.441,nad83,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7896,6.1,riverine,non-confined,riverine non-confined,5,127,,COY_066 Lower Silver Creek- Kellogg's,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_066,,2020/09/30,2020/12/17 12:12:52,2021/05/30 06:14:26.724,"Cara Clark (lead practitioner), Donna Maniscalco (other practitioner), Kevin O'Connor (other practitioner), Renee Richardson (other practitioner)",,ambient,"<p>This is the end intercalibration exercise completed for the 2020 Coyote Creek Ambient Survey. Two teams assessed the site: Cara Clark and Renee Richardson, and Kevin O'Connor and Donna Maniscalco.&nbsp;</p><p>Sarah Pearce (SFEI) adjudicated the score differences between the two teams, and entered here the 'official' scores for the site.</p><p>Homeless around the area, but not many camped on Silver Creek.</p>",,General,-121.87321,37.35557,0.31594,Santa Clara,bay/delta,,1,1,61,50.00,83.33,50.00,61.11,8.5,,100,,,,,,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,sp,7897,6.1,riverine,non-confined,riverine non-confined,5,127,,COY_157 Sierra Creek at Hostetter Road,SCVWD D5 Project_Coyote Creek 2020 Ambient 10-year Resurvey,COY_157,,2020/07/28,2020/12/17 13:25:05,2021/05/30 06:14:26.724,"Sarah Pearce (lead practitioner), Paul Schwartz (other practitioner), Sara Galindo (other practitioner)",,ambient,"<p>Calibration site in urban setting. Small Flood control 'channel' located between housing tract. Mostly vegetated with herbaceous ruderal species.&nbsp;</p><p><br /></p>",,General,-121.86324,37.40051,0.1,Santa Clara,bay/delta,,1,1,53,66.46,75.00,37.50,33.33,2.4,,100,,,,,,0,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7899,6.1,riverine,confined,riverine confined,4,126,,LB-RA,,LB-RA,LACSD Bioassessment,2020/07/09,2021/01/14 09:19:20,2021/01/14 17:23:17.998,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,,,General,-118.08838,33.79687,1.21795,Los Angeles,south coast,,1,1,38,67.67,33.33,25.00,25.00,50,,150,33.79758,-118.08802,33.79639,-118.08868,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7900,6.1,riverine,confined,riverine confined,4,126,,LB-RA1,,LB-RA1,LACSD Bioassessment,2020/07/09,2021/01/14 09:48:53,2021/01/14 17:55:34.822,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,,,General,-118.08522,33.80245,0.72374,Los Angeles,south coast,,1,1,38,67.67,33.33,25.00,25.00,50,,150,33.80299,-118.08482,33.08554,-118.08555,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7901,6.1,riverine,confined,riverine confined,4,126,,LC-R4,,LC-R4,LACSD Bioassessment,2020/07/08,2021/01/14 10:04:16,2021/01/14 19:27:55.567,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,,,General,-118.10684,33.87368,0.34675,Los Angeles,south coast,,1,1,38,67.67,33.33,25.00,25.00,31,,150,33.87452,-118.10703,33.8732,-118.10665,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7902,6.1,riverine,confined,riverine confined,4,126,,LC-R5,,LC-R5,LACSD Bioassessment,2020/07/09,2021/01/14 10:37:25,2021/01/14 19:28:13.857,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,,,General,-118.09045,33.80319,0.53005,Los Angeles,south coast,,1,1,38,67.67,33.33,25.00,25.00,27,,150,33.80404,-118.09045,33.8027,-118.09036,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7903,6.1,riverine,confined,riverine confined,4,126,,LC-R31,,LC-R31,LACSD Bioassessment,2020/07/08,2021/01/14 10:57:01,2021/01/14 19:28:49.892,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,Very little water at the time of sampling,,General,-118.10845,33.88552,0.16557,Los Angeles,south coast,,1,1,38,67.67,33.33,25.00,25.00,27.5,,150,33.88671,-118.1084,33.88537,-118.10836,wgs84,1,intermittent,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,,7904,6.1,riverine,non-confined,riverine non-confined,5,126,,NH-RSW-001U,,NH-RSW-001U,LACSD Bioassessment,2020/07/29,2021/01/14 11:21:41,2021/01/14 19:32:54.207,James Mann (lead practitioner),,,,,General,-118.68895,34.40314,0.213,Los Angeles,south coast,,1,1,70,93.29,75.00,37.50,75.00,13.5,,150,34.4028,-118.68808,34.40308,-118.68944,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rnc,2020,,7905,6.1,riverine,non-confined,riverine non-confined,5,126,,NH-RSW-002D,,NH-RSW-002D,LACSD Bioassessment,2020/07/29,2021/01/14 11:27:35,2021/01/14 19:55:07.982,James Mann (lead practitioner),,,,,General,-118.69139,34.40307,0.25123,Ventura,south coast,,1,1,70,93.29,75.00,37.50,72.22,11.5,,150,34.40314,-118.69053,34.40294,-118.69191,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
rc,2020,,7906,6.1,riverine,confined,riverine confined,4,126,,POM-RC,,POM-RC,LACSD Bioassessment,2020/07/16,2021/01/14 12:06:14,2021/01/14 20:09:45.712,"Wendy Willis (lead practitioner), Karin Wisenbaker (other practitioner)",,,,,General,-117.84182,34.01844,0.17117,Los Angeles,south coast,,1,1,39,62.50,33.33,25.00,33.33,15,,150,34.01908,-117.84122,34.01809,-117.84225,wgs84,1,perennial,,not recorded,not recorded,,,,,,,,,,,,,,,,,,,,
